case_id,company,region,material_group,payment_term,variant,start_time,end_time,case_duration,on_time_delivery
419bb33d-3fba-43dd-8404-e7b3f85a5579,Drystone Deutschland GmbH,Europe,Power Tools,60 days from date of invoice,billing_block,2024-03-15,2024-03-29 20:13:37.473571,14.842794832997685,True
44308184-152b-4afa-8ded-dcdcec1cfff7,Drystone India Ltd,Asia-Pacific,Power Drills,45 days from date of invoice,rejected_order,2025-01-20,2025-01-21 20:25:38.645763,1.8511417333680555,False
fbdd4168-43d1-46c2-9c39-4561020a4db0,Drystone UK Ltd,Europe,Power Drills,90 days from date of invoice,standard_path,2024-08-13,2024-08-19 05:04:08.842273,6.211213452233797,True
074c2a61-5ebd-46b6-abb4-9f21f827c553,Drystone Spain Co,Europe,Safety equipment,45 days from date of invoice,material_change_path,2024-06-25,2024-07-07 01:33:48.247320,12.065141751388888,True
1aa92588-ec05-4acf-9ddd-f651cc68003d,Drystone Belgium NV,Europe,Building Materials,30 days from date of invoice,standard_path,2024-08-25,2024-09-09 17:36:31.103505,15.733693327604167,True
1ed281eb-f207-4a13-8933-3c6d990e5200,Drystone France SA,Europe,Building Materials,90 days from date of invoice,invoice_after_invoice,2025-01-20,2025-01-31 12:41:25.126868,11.528763042453704,True
183b0a8b-0b41-486a-bdc1-c14709e69e0e,Drystone Ireland Ltd,Europe,Safety equipment,90 days from date of invoice,invoice_before_shipment,2024-07-18,2024-07-23 22:49:04.447102,5.950745915532408,True
688c5e94-3d4c-498f-976f-dd2319f91e8c,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path,2025-02-12,2025-02-27 08:43:36.145796,15.363612798564816,True
46702ed9-2668-4e7b-8750-20ba67a4050a,Drystone China LLC,Asia-Pacific,Fertilizers,60 days from date of invoice,billing_block,2024-12-15,2024-12-28 07:24:19.342653,13.308557206631944,True
d8c8787c-0a8a-4eab-89f8-32372aa9bf37,Drystone UK Ltd,Europe,Power Tools,60 days from date of invoice,billing_block,2024-08-09,2024-08-14 01:03:38.121005,5.0441912153356485,True
6954c120-5b18-400e-ba0d-7bdf11590a54,Drystone India Ltd,Asia-Pacific,Fertilizers,60 days from date of invoice,standard_path,2024-05-16,2024-05-25 18:18:25.408230,9.76279407673611,True
595cffec-cbe0-46ec-8369-670bac5258e6,Drystone US Inc,Americas,Building Materials,90 days from date of invoice,price_change_path,2024-12-11,2024-12-20 16:39:58.327061,9.694425081724537,True
579db0e7-632a-4e8a-acf6-087e5631b1ce,Drystone Spain Co,Europe,Fertilizers,45 days from date of invoice,price_change_path,2024-12-12,2024-12-21 19:53:22.982673,9.828738225381944,True
721cfb26-80e4-45e3-9b33-6b539d96b47b,Drystone Italia S.P.A,Europe,Safety equipment,60 days from date of invoice,price_change_path,2024-12-10,2024-12-20 03:19:07.950116,10.138286459675927,True
dfdc7c57-a0f0-430e-8bd1-552d1cebedec,Drystone Belgium NV,Europe,Power Tools,30 days from date of invoice,price_change_path,2024-09-25,2024-10-15 17:16:30.719593,20.71979999528935,True
7237f05e-0d27-428d-9205-a103f513db6b,Drystone Australia Ltd,Asia-Pacific,Fasteners,60 days from date of invoice,standard_path,2024-05-25,2024-06-08 04:46:03.734663,14.198654336377317,True
159acd78-00ab-42be-967b-8e9e392e1841,Drystone Austria AG,Europe,Power Tools,30 days from date of invoice,manual_price_change_path,2024-01-30,2024-02-17 12:17:01.009711,18.51181724202546,True
65a58790-1a84-4a06-9b2b-2a99b8dcc377,Drystone UK Ltd,Europe,Fertilizers,45 days from date of invoice,billing_block,2024-11-22,2024-11-28 08:42:52.972184,6.363113103981481,True
caed016b-53fa-4ece-83b3-6e6ca1c41a47,Drystone Australia Ltd,Asia-Pacific,Power Tools,30 days from date of invoice,rejected_then_continued,2024-03-07,2024-03-29 22:39:20.662579,22.943989150219906,True
d70f24c1-5289-4510-9591-8759477a343f,Drystone France SA,Europe,Power Drills,45 days from date of invoice,rejected_then_continued,2024-12-22,2025-01-08 13:48:00.810119,17.575009376377317,True
e36b9a25-9e6b-4f3c-acff-281304b64204,Drystone Mexico Inc,Americas,Building Materials,90 days from date of invoice,invoice_before_shipment,2024-02-08,2024-02-23 20:01:50.070811,15.83460730105324,True
369aed19-f7f6-4590-927d-1b52fb263ac3,Drystone India Ltd,Asia-Pacific,Building Materials,90 days from date of invoice,invoice_before_shipment,2024-12-07,2024-12-14 12:06:35.866298,7.504581785856481,True
72c75291-eb09-419b-81dd-f8a722c5d6b3,Drystone Spain Co,Europe,Building Materials,60 days from date of invoice,standard_path,2024-02-07,2024-02-16 20:06:10.101995,9.837616921238427,True
f93c9e66-5edc-4294-b44c-a1476a61ad7d,Drystone Austria AG,Europe,Power Tools,90 days from date of invoice,standard_path,2024-01-31,2024-02-08 21:11:58.719773,8.883318515891204,True
5e572935-93fb-468d-bf9d-0e168e58f954,Drystone Austria AG,Europe,Power Drills,60 days from date of invoice,standard_path,2024-02-05,2024-02-20 17:27:26.390847,15.72738878295139,True
403027d7-04c9-4051-9a8e-d11cd1a3dd5a,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,standard_path,2024-09-08,2024-09-22 17:23:05.421244,14.724368301435186,True
05716ad9-9abe-4e0c-95e2-bb0a4e39d5b0,Drystone Australia Ltd,Asia-Pacific,Agriculture,90 days from date of invoice,standard_path,2024-11-25,2024-12-09 22:55:24.509282,14.95514478335648,True
f0ec5812-e26c-4262-8869-f1c672a4667a,Drystone Australia Ltd,Asia-Pacific,Fasteners,60 days from date of invoice,standard_path,2024-02-07,2024-02-22 08:34:53.365133,15.35756209644676,True
bd5dd68e-dc47-48c6-ba3a-9ea24f1797d7,Drystone Belgium NV,Europe,Fertilizers,60 days from date of invoice,invoice_after_invoice,2024-01-10,2024-01-29 02:39:33.643370,19.11080605752315,True
f4ede25a-9676-4f7b-8082-812e3c293dbc,Drystone Ireland Ltd,Europe,Safety equipment,30 days from date of invoice,delivery_block,2024-12-06,2024-12-13 17:20:12.855607,7.722371013969907,True
03f9cd5d-d34a-4658-832f-5a30dce9c20b,Drystone France SA,Europe,Safety equipment,60 days from date of invoice,delivery_block,2024-10-21,2024-11-05 22:24:06.864185,15.933412779918982,True
7b992478-e871-4395-82b7-533a75fc4b0a,Drystone Belgium NV,Europe,Fertilizers,90 days from date of invoice,price_change_path,2024-07-25,2024-08-09 00:07:56.799319,15.005518510636573,True
0e11c125-36a6-40eb-b538-544e4ee3f261,Drystone US Inc,Americas,Power Drills,30 days from date of invoice,price_change_path,2024-01-02,2024-01-11 23:40:17.998407,9.986319426006943,True
feff45d6-6696-4633-affd-3b34e2a30271,Drystone France SA,Europe,Fertilizers,90 days from date of invoice,standard_path,2024-10-01,2024-10-12 17:13:25.047824,11.717651016481481,True
771d8554-faa4-4bb1-bd81-096210cc824a,Drystone UK Ltd,Europe,Building Materials,60 days from date of invoice,invoice_before_shipment,2024-07-24,2024-07-28 21:14:27.538643,4.885040956516204,True
9e335e4f-1fa8-4753-a80f-6b23b0a91f26,Drystone Belgium NV,Europe,Fertilizers,30 days from date of invoice,standard_path,2024-06-23,2024-07-10 06:38:16.994314,17.27658558233796,True
0701e0cc-ced3-4a38-a29e-fa95be7095e3,Drystone Australia Ltd,Asia-Pacific,Fasteners,60 days from date of invoice,manual_price_change_path,2024-03-31,2024-04-13 18:15:55.998694,13.761064799699074,True
3d979b8a-54b6-4066-a7f6-e195d5df83d3,Drystone Deutschland GmbH,Europe,Fasteners,45 days from date of invoice,standard_path,2024-07-18,2024-07-31 11:59:41.766753,13.49978896704861,True
0b9f2f5a-c30b-4c93-87ee-588e428252f6,Drystone Ireland Ltd,Europe,Fertilizers,60 days from date of invoice,price_change_path,2024-11-19,2024-11-25 13:08:35.856582,6.547637228958334,True
d8da7dcd-8ad9-427b-ab39-591546e48872,Drystone China LLC,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path,2024-01-13,2024-01-28 12:19:39.130022,15.513647338217593,True
9f1d66ec-f250-4094-b0c3-a05a04102b65,Drystone Spain Co,Europe,Agriculture,45 days from date of invoice,price_change_path,2024-02-02,2024-02-10 21:05:37.079508,8.878901383194446,True
6a594dac-389c-4e7c-9565-3bfa697cc7bb,Drystone US Inc,Americas,Fertilizers,60 days from date of invoice,price_change_path,2025-02-19,2025-02-26 17:05:20.263128,7.7120400825,True
aa5a13b3-2704-4553-b812-53d9b937d3f3,Drystone China LLC,Asia-Pacific,Power Tools,30 days from date of invoice,standard_path,2024-06-21,2024-06-29 12:50:10.773227,8.534846912349538,True
39c7197e-a006-47a8-b3cc-977fcca68af4,Drystone US Inc,Americas,Power Tools,90 days from date of invoice,standard_path,2025-02-17,2025-02-27 01:00:14.128516,10.041830191157407,True
16946dc5-e26e-4156-8168-ab09d9f4b36c,Drystone Italia S.P.A,Europe,Agriculture,90 days from date of invoice,delivery_block,2024-10-01,2024-10-10 04:05:07.599999,9.170226851840278,True
bb201300-9122-43b9-b487-172ef3b56d03,Drystone Mexico Inc,Americas,Agriculture,45 days from date of invoice,delivery_block,2024-01-19,2024-02-05 23:47:38.610655,17.991419104803242,True
7a88ba73-c2f7-4c60-a59c-8922cb824de7,Drystone Spain Co,Europe,Fasteners,30 days from date of invoice,price_change_path,2024-11-12,2024-11-22 21:00:12.603582,10.875145874791667,True
d98a4870-51fe-4b3f-bc10-594bc8191254,Drystone Belgium NV,Europe,Fertilizers,45 days from date of invoice,standard_path,2024-11-19,2024-12-06 14:52:36.938867,17.619871977627312,True
1f5fcd9d-ea1e-48d9-9553-b64ab9af7ba8,Drystone Belgium NV,Europe,Building Materials,30 days from date of invoice,price_change_path,2024-03-28,2024-04-14 16:33:11.375567,17.689714994988424,True
894ee112-9985-43c2-ab7a-b44f234aa2e6,Drystone US Inc,Americas,Power Tools,30 days from date of invoice,standard_path,2024-10-31,2024-11-06 12:05:51.728246,6.504070928773149,True
6eede04a-a0f2-4eae-9742-58939ebd1c0d,Drystone US Inc,Americas,Safety equipment,30 days from date of invoice,rejected_order,2024-08-06,2024-08-07 12:00:00.796704,1.5000092211111111,False
cdaa0bd6-91cc-4fa0-9701-45824512937a,Drystone Malaysia Co,Asia-Pacific,Power Drills,90 days from date of invoice,standard_path,2024-12-16,2024-12-28 19:08:36.596150,12.79764578877315,True
bcb45ecc-f2fe-488a-9696-b2b63d1c40c5,Drystone India Ltd,Asia-Pacific,Safety equipment,60 days from date of invoice,rejected_order,2025-02-10,2025-02-11 13:25:45.908378,1.5595591247453704,False
41ec0173-854b-46fc-963a-f79e463a8a72,Drystone Mexico Inc,Americas,Power Tools,45 days from date of invoice,standard_path,2024-03-02,2024-03-18 05:02:33.602476,16.210111139768518,True
648100eb-50d4-4b01-a2f5-2fc193bd6c56,Drystone Austria AG,Europe,Power Drills,90 days from date of invoice,standard_path,2024-07-08,2024-07-27 10:06:53.089686,19.421447797291666,True
55edae71-2dcf-499b-8fb1-e3a748261be3,Drystone Deutschland GmbH,Europe,Fasteners,45 days from date of invoice,delivery_block,2024-01-21,2024-02-04 03:33:09.985939,14.148032244664352,True
27cc0bf9-e3cb-4748-914a-8c98bf8bb982,Drystone Australia Ltd,Asia-Pacific,Power Drills,90 days from date of invoice,invoice_after_invoice,2024-01-09,2024-01-24 02:22:46.402789,15.09914818042824,True
33380ba2-5c03-4a01-a8d6-03595c6fbbf2,Drystone Ireland Ltd,Europe,Power Tools,30 days from date of invoice,standard_path,2024-02-15,2024-02-22 23:53:15.027369,7.995312816770833,True
db7ddd7f-1100-4873-ad65-59da8a2dea7b,Drystone Italia S.P.A,Europe,Agriculture,60 days from date of invoice,price_change_path,2025-02-17,2025-02-26 12:59:04.030071,9.5410188665625,True
ce481555-a1e9-4ebf-be57-25e8dd495f5c,Drystone US Inc,Americas,Fasteners,45 days from date of invoice,standard_path,2024-11-23,2024-12-01 08:58:20.150281,8.373844331956018,True
ef255ee6-dd0d-4fd5-8f41-f603e25b01d3,Drystone Austria AG,Europe,Fasteners,90 days from date of invoice,standard_path,2024-03-30,2024-04-14 20:45:14.939020,15.864756238657407,True
f1236200-9e5d-4aab-868d-ccd049f2556e,Drystone India Ltd,Asia-Pacific,Power Tools,45 days from date of invoice,invoice_before_shipment,2024-11-09,2024-11-18 14:19:05.705031,9.596593808229166,True
0adb11dd-4010-4977-9fae-714bb438832d,Drystone UK Ltd,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-01-03,2024-01-09 22:03:53.205691,6.919365806608796,True
54de3c76-89e1-456d-a20a-5f31266982ba,Drystone Deutschland GmbH,Europe,Safety equipment,30 days from date of invoice,billing_block,2024-02-18,2024-03-06 19:52:46.306797,17.82831373607639,True
2f5023f5-eccb-4b6e-8680-49640547c765,Drystone India Ltd,Asia-Pacific,Power Drills,45 days from date of invoice,price_change_path,2024-11-16,2024-11-23 19:06:00.824289,7.795842873715278,True
95344362-afe4-49cd-8153-3e99fb1913a1,Drystone Italia S.P.A,Europe,Building Materials,30 days from date of invoice,standard_path,2025-02-11,2025-02-19 23:43:39.128550,8.988647321180556,True
18f0d17e-01b9-4bab-a64b-4861fb6b5ac3,Drystone Mexico Inc,Americas,Power Drills,90 days from date of invoice,price_change_path,2024-03-22,2024-04-08 04:05:47.362106,17.17068706141204,True
80f2768f-ab33-49df-b062-9fa2ccbbd049,Drystone Italia S.P.A,Europe,Power Tools,30 days from date of invoice,manual_price_change_path,2024-05-25,2024-06-04 10:23:18.830914,10.432856839282408,True
6e48f74d-d45f-4451-beff-057e44749b88,Drystone Mexico Inc,Americas,Building Materials,60 days from date of invoice,manual_price_change_path,2025-01-23,2025-02-09 01:13:21.854995,17.050947395775463,True
b50572c1-eb6c-47df-9ecf-9dfe5cc714f3,Drystone China LLC,Asia-Pacific,Power Tools,30 days from date of invoice,delivery_block,2024-03-31,2024-04-18 07:25:47.016444,18.309571949583333,True
673dcf0e-8c83-4b0e-92bc-c33b38139ad2,Drystone Mexico Inc,Americas,Power Tools,90 days from date of invoice,price_change_path,2024-02-06,2024-02-24 12:43:33.382511,18.530247482766203,True
4d5a17a0-76f6-4f8b-afd3-4671c46949bc,Drystone Ireland Ltd,Europe,Fertilizers,90 days from date of invoice,material_change_path,2024-06-15,2024-06-24 05:05:04.030295,9.211852202488425,True
b4189a09-a5f3-4c4e-b5fd-e741d55d043c,Drystone France SA,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-02-26,2024-03-10 12:30:09.302023,13.520940995636575,True
9a6b263c-dd32-487f-a86a-6d19031eeebe,Drystone Malaysia Co,Asia-Pacific,Power Tools,45 days from date of invoice,invoice_after_invoice,2024-04-12,2024-04-22 15:49:19.699712,10.659255783703703,True
1a5ad4fe-5d09-40e5-8f18-ae493f684e36,Drystone France SA,Europe,Safety equipment,30 days from date of invoice,price_change_path,2024-09-05,2024-09-19 22:14:19.871568,14.926618883888889,True
a653335c-e190-4948-9e65-cabb3a676be5,Drystone Belgium NV,Europe,Fasteners,45 days from date of invoice,standard_path,2024-11-08,2024-11-24 13:43:02.823924,16.571560462083333,True
a7936a86-1fa4-4b93-8426-d2b429ebd3ba,Drystone China LLC,Asia-Pacific,Fasteners,60 days from date of invoice,standard_path,2025-01-03,2025-01-15 19:38:12.921611,12.818205111238427,True
039e1e4b-115e-4062-bafb-7c5c21b636e7,Drystone Mexico Inc,Americas,Building Materials,60 days from date of invoice,standard_path,2024-03-06,2024-03-25 06:50:43.038371,19.2852203515162,True
f1b9eed8-ba55-4747-a981-2d0c5a831bfc,Drystone Belgium NV,Europe,Agriculture,30 days from date of invoice,standard_path,2024-02-26,2024-03-12 19:09:50.152424,15.798497134537037,True
5720925d-003c-4292-b4ec-e702bd15ba94,Drystone US Inc,Americas,Fasteners,90 days from date of invoice,standard_path,2024-06-24,2024-07-02 00:44:13.658384,8.030713638703704,True
b3e408b2-8dbb-43fa-b9ad-4ba0a8f8f215,Drystone Austria AG,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice,2024-11-22,2024-12-05 14:08:42.631787,13.589382312349537,True
9d91bc44-d057-493b-ad32-3aa10cf41140,Drystone UK Ltd,Europe,Safety equipment,45 days from date of invoice,standard_path,2024-09-24,2024-09-30 01:42:43.755799,6.07133976619213,True
4c24e8c8-c7f5-4609-ac32-1e385558ed39,Drystone China LLC,Asia-Pacific,Safety equipment,90 days from date of invoice,rejected_order,2024-05-22,2024-05-24 02:12:38.635357,2.092113835150463,False
d99bb6e6-525b-4319-b748-45b10f4e333b,Drystone Belgium NV,Europe,Fasteners,45 days from date of invoice,standard_path,2024-08-10,2024-08-29 18:17:20.733433,19.762045525844908,True
59e90bda-5154-4c9c-807f-928b7f7add30,Drystone India Ltd,Asia-Pacific,Agriculture,45 days from date of invoice,delivery_block,2024-01-03,2024-01-13 10:54:11.051834,10.454294581412038,True
aeaf3c2e-04c0-42dd-beca-a93b3bdeaadd,Drystone France SA,Europe,Power Tools,30 days from date of invoice,billing_block,2025-01-10,2025-01-22 19:17:08.377102,12.803569179421295,True
29cbc577-ba8f-4212-a9bc-e3a799d1a68c,Drystone Spain Co,Europe,Power Tools,90 days from date of invoice,price_change_path,2024-09-02,2024-09-09 13:18:14.853457,7.55433858167824,True
a49cc69b-2703-46be-a5d5-0e5f08b44755,Drystone US Inc,Americas,Fertilizers,30 days from date of invoice,price_change_path,2024-05-03,2024-05-10 03:04:03.544723,7.1278188046643525,True
cc5f2c86-e7d7-4c7c-89df-eb4f548b5781,Drystone Australia Ltd,Asia-Pacific,Power Drills,30 days from date of invoice,invoice_before_shipment,2024-07-27,2024-08-12 06:22:02.521423,16.26530696091435,True
818f9d66-ba4a-4bf2-ab24-08d2579b17cf,Drystone UK Ltd,Europe,Safety equipment,60 days from date of invoice,standard_path,2024-11-27,2024-12-01 13:35:08.790152,4.566073960092592,True
f91e08bf-6ebe-4ceb-ad5c-3f3c8b3c9cd4,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,invoice_before_shipment,2024-03-23,2024-03-29 16:44:29.048543,6.6975584322106485,True
12c7383a-67a4-4f2e-b928-ea4c1ede3ffe,Drystone Italia S.P.A,Europe,Power Drills,30 days from date of invoice,billing_block,2024-08-25,2024-09-08 21:40:56.287746,14.903429256319445,True
aacdfdf0-7943-41c9-a6f0-39042e0fc9ef,Drystone Spain Co,Europe,Power Drills,90 days from date of invoice,standard_path,2024-07-08,2024-07-16 15:20:06.195628,8.638960597546296,True
a087170f-41a5-46cd-8849-29426d3de2dc,Drystone India Ltd,Asia-Pacific,Fertilizers,30 days from date of invoice,rejected_then_continued,2024-02-06,2024-02-20 17:04:22.025147,14.711366031793983,True
83d05329-157d-46d1-848f-92199499748f,Drystone France SA,Europe,Fertilizers,60 days from date of invoice,price_change_path,2024-05-31,2024-06-12 06:36:14.037410,12.27516247002315,True
852c8843-38cf-4416-97cd-8ac6ca488a33,Drystone France SA,Europe,Building Materials,45 days from date of invoice,invoice_after_invoice,2024-02-11,2024-02-22 00:32:13.258955,11.022375682349537,True
5db9211d-870a-458a-8e34-0a6118a547f4,Drystone India Ltd,Asia-Pacific,Building Materials,30 days from date of invoice,price_change_path,2024-12-11,2024-12-22 19:53:19.798498,11.82870137150463,True
c3516635-8137-400c-b420-ac562d35b494,Drystone France SA,Europe,Power Tools,30 days from date of invoice,standard_path,2024-08-26,2024-09-09 16:26:29.566757,14.68506443005787,True
dae17cf8-9b81-4906-8668-10c63e689308,Drystone India Ltd,Asia-Pacific,Building Materials,60 days from date of invoice,standard_path,2024-10-13,2024-10-21 12:07:58.001288,8.505532422314815,True
f344df57-954b-4024-b78a-64615a0dc942,Drystone Italia S.P.A,Europe,Agriculture,45 days from date of invoice,standard_path,2024-06-20,2024-07-04 22:52:20.060781,14.953009962743055,True
294fc154-e8ab-4e27-b8d9-90a1a1be3358,Drystone Austria AG,Europe,Power Tools,90 days from date of invoice,invoice_after_invoice,2025-01-20,2025-02-06 15:17:51.533609,17.637402009363427,True
f874b9c2-3bb0-409b-8fad-3384bed129f3,Drystone India Ltd,Asia-Pacific,Fertilizers,45 days from date of invoice,invoice_after_invoice,2025-01-24,2025-02-03 13:01:58.120705,10.54303380445602,True
9ba9b0ba-bfd3-424b-8aec-a7dd5fe81763,Drystone Austria AG,Europe,Building Materials,60 days from date of invoice,price_change_path,2024-08-04,2024-08-20 02:21:41.308084,16.09839476949074,True
ca0233f5-6f18-48c8-b91e-25e5fd494870,Drystone Austria AG,Europe,Power Tools,60 days from date of invoice,standard_path,2024-09-05,2024-09-21 23:08:14.226340,16.964053545601853,True
a14852e5-ce02-4875-a715-5af6b1e605a0,Drystone Deutschland GmbH,Europe,Power Drills,30 days from date of invoice,price_change_path,2024-09-29,2024-10-14 03:14:33.657272,15.135111773981482,True
b8f09eca-3862-4c4b-b9af-d05d400f78c5,Drystone Italia S.P.A,Europe,Agriculture,60 days from date of invoice,price_change_path,2024-07-07,2024-07-14 17:48:34.118352,7.742061555,True
4896c871-2df7-47b6-9767-eb37b23d7c87,Drystone US Inc,Americas,Fertilizers,30 days from date of invoice,standard_path,2024-08-22,2024-08-31 12:53:40.170888,9.53727049638889,True
4d93a962-5704-47b8-822f-d9bc15dedc4f,Drystone Australia Ltd,Asia-Pacific,Fasteners,45 days from date of invoice,standard_path,2024-02-09,2024-02-23 15:59:31.885424,14.666341266481481,True
8cad16e2-905c-4520-afb7-7dca106cc78f,Drystone Australia Ltd,Asia-Pacific,Building Materials,30 days from date of invoice,invoice_before_shipment,2024-09-11,2024-09-27 02:38:10.404620,16.109842646064813,True
07416ac1-0d31-4667-a7db-0d8981ad40eb,Drystone Mexico Inc,Americas,Safety equipment,30 days from date of invoice,standard_path,2024-12-15,2025-01-06 16:44:18.298620,22.697434011805555,True
c5ce6bde-fbbd-4a38-9c54-506e364ea618,Drystone Deutschland GmbH,Europe,Safety equipment,90 days from date of invoice,standard_path,2024-08-15,2024-08-27 21:43:48.370309,12.905420952650461,True
6d226f79-1842-4ba6-8b4b-f3e0e99e0703,Drystone Spain Co,Europe,Power Tools,60 days from date of invoice,standard_path,2024-01-12,2024-01-22 14:37:19.072585,10.60924852528935,True
cc17eba9-b689-4016-9c3e-03c27429a008,Drystone Ireland Ltd,Europe,Safety equipment,60 days from date of invoice,price_change_path,2024-06-24,2024-06-29 06:46:33.081654,5.282327333958333,True
f73151fb-dfc8-4723-bd3d-b83b0ec7e262,Drystone Italia S.P.A,Europe,Power Drills,60 days from date of invoice,price_change_path,2024-12-06,2024-12-17 08:30:40.808124,11.354638982916667,True
10f34997-3872-4bd7-b91d-6a71a247b4fe,Drystone Italia S.P.A,Europe,Power Drills,90 days from date of invoice,price_change_path,2024-10-17,2024-10-25 00:38:28.101817,8.026714141400463,True
aca1ef15-0af0-41cc-8717-2282441c330a,Drystone Australia Ltd,Asia-Pacific,Power Drills,60 days from date of invoice,standard_path,2024-05-13,2024-05-25 20:19:33.191313,12.846911936493054,True
c8b06d72-fd16-40f7-a61e-66bbd23a28fa,Drystone Austria AG,Europe,Building Materials,60 days from date of invoice,invoice_after_invoice,2024-01-25,2024-02-09 21:28:22.366132,15.894703311712963,True
bf5342f1-2ab2-4f52-8502-e1612e8c17e3,Drystone Mexico Inc,Americas,Building Materials,90 days from date of invoice,billing_block,2024-11-12,2024-12-06 21:12:15.505933,24.88351280015046,True
12908dfa-544e-4f19-aa78-b07cea5aa75a,Drystone Ireland Ltd,Europe,Fertilizers,60 days from date of invoice,standard_path,2024-03-30,2024-04-05 01:16:11.914106,6.052915672523148,True
83b59fe7-f52f-4b4c-893f-a7236821df89,Drystone US Inc,Americas,Fertilizers,45 days from date of invoice,standard_path,2024-02-29,2024-03-09 07:44:04.859176,9.322278462685185,True
b1b022cb-7be0-4368-94c6-0e95d549c1d7,Drystone Belgium NV,Europe,Building Materials,45 days from date of invoice,price_change_path,2024-07-08,2024-07-27 16:57:58.410656,19.70692604925926,True
332fcae4-5b75-424c-9c75-551aab953483,Drystone Mexico Inc,Americas,Agriculture,30 days from date of invoice,invoice_before_shipment,2024-06-25,2024-07-11 17:42:22.561275,16.737761125868055,True
679ce805-6e6f-4598-acd6-d7fe7f2e86ca,Drystone Mexico Inc,Americas,Fasteners,45 days from date of invoice,price_change_path,2024-03-03,2024-03-19 16:06:26.491851,16.671139951979168,True
edb49ce3-6384-4933-a142-04f58acf0d8a,Drystone Ireland Ltd,Europe,Fasteners,90 days from date of invoice,invoice_after_invoice,2024-08-22,2024-08-31 00:40:32.187675,9.0281503203125,True
3ab7598b-4f53-4e12-893c-13d3503de700,Drystone Ireland Ltd,Europe,Safety equipment,30 days from date of invoice,billing_block,2024-10-06,2024-10-14 00:03:06.382123,8.002157200497685,True
37d8088e-415e-41bb-b402-dc69e03aaf2e,Drystone UK Ltd,Europe,Building Materials,60 days from date of invoice,price_change_path,2024-05-28,2024-06-02 18:33:42.816527,5.773412228321759,True
c59f9b65-5ca6-4032-b025-c21ca59e2a5d,Drystone UK Ltd,Europe,Power Drills,45 days from date of invoice,invoice_after_invoice,2025-01-08,2025-01-14 06:40:01.235290,6.27779207511574,True
38f61e0c-e5b4-4983-901d-9c556b548a97,Drystone Ireland Ltd,Europe,Fasteners,60 days from date of invoice,invoice_before_shipment,2025-01-09,2025-01-15 19:15:23.100583,6.80235070119213,True
fd9cc0eb-16a6-4119-a862-0bd62aae21f4,Drystone China LLC,Asia-Pacific,Power Tools,45 days from date of invoice,invoice_before_shipment,2024-02-29,2024-03-10 01:43:32.029026,10.071898484097222,True
fb5e948c-7916-4069-8ce1-1a9ad77da59d,Drystone Malaysia Co,Asia-Pacific,Fasteners,45 days from date of invoice,price_change_path,2024-02-17,2024-03-04 08:26:49.918252,16.351966646435184,True
2518fd0d-05c5-41f2-91cf-7c0f6e9cda66,Drystone Malaysia Co,Asia-Pacific,Agriculture,45 days from date of invoice,material_change_path,2024-04-23,2024-05-06 22:40:13.545679,13.944601223136575,True
7e4b78d7-07b1-4f58-9f3b-7421371b7daf,Drystone Spain Co,Europe,Power Drills,60 days from date of invoice,standard_path,2024-02-12,2024-02-20 19:40:43.938581,8.819952992835647,True
62e8d987-96e9-4ff6-a2af-a0389b853472,Drystone Deutschland GmbH,Europe,Fasteners,30 days from date of invoice,billing_block,2024-07-20,2024-07-28 23:09:38.438721,8.9650282259375,True
b4d9162b-0d8b-4f65-a5ff-45ca4ea3c919,Drystone Mexico Inc,Americas,Building Materials,30 days from date of invoice,delivery_block,2024-07-03,2024-07-24 13:23:30.532190,21.55799227071759,True
939116e5-8974-4597-bbf6-73ce90775b38,Drystone France SA,Europe,Fertilizers,90 days from date of invoice,standard_path,2024-07-09,2024-07-19 12:20:32.436365,10.514264309780092,True
bb6b0f14-d432-4203-ae48-ac1b397e6dd3,Drystone Belgium NV,Europe,Building Materials,60 days from date of invoice,standard_path,2024-08-16,2024-08-29 13:11:47.696426,13.549857597523149,True
73749536-73a0-487d-8fed-d1f48491ba69,Drystone Ireland Ltd,Europe,Power Tools,45 days from date of invoice,invoice_after_invoice,2024-08-15,2024-08-23 07:32:03.092232,8.31392467861111,True
61a6ede3-28c6-4195-98dd-bfb93e2977e6,Drystone Spain Co,Europe,Fasteners,90 days from date of invoice,standard_path,2025-02-16,2025-02-25 00:33:13.849480,9.023076961574073,True
70b8564c-062b-4edb-b13c-9f78c2b9d9ab,Drystone Spain Co,Europe,Fasteners,90 days from date of invoice,standard_path,2024-10-27,2024-10-31 22:31:25.526321,4.938489887974537,True
2eb424df-7ac6-4584-98ce-255b1010e813,Drystone India Ltd,Asia-Pacific,Safety equipment,45 days from date of invoice,standard_path,2024-09-25,2024-10-05 12:21:53.217002,10.515199270856481,True
085e0344-482f-4273-92eb-a1c7020826d9,Drystone UK Ltd,Europe,Power Tools,90 days from date of invoice,standard_path,2024-07-28,2024-08-01 11:51:44.453626,4.4942645095601845,True
